2026-05-15 16:56:29.127 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - [destroy,650] - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-05-15 16:56:29.128 [main] INFO  com.zaxxer.hikari.HikariDataSource - [close,349] - HikariPool-1 - Shutdown initiated...
2026-05-15 16:56:29.133 [main] INFO  com.zaxxer.hikari.HikariDataSource - [close,351] - HikariPool-1 - Shutdown completed.
2026-05-15 16:56:29.135 [main] INFO  org.apache.catalina.core.StandardService - [log,173] - Stopping service [Tomcat]
2026-05-15 16:56:29.150 [main] INFO  o.s.b.a.logging.ConditionEvaluationReportLogger - [logMessage,82] - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2026-05-15 16:56:49.619 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 8.0.2.Final
2026-05-15 16:56:49.657 [main] INFO  com.weiyj.web.WeiblogMdWebApplication - [logStarting,50] - Starting WeiblogMdWebApplication using Java 17.0.12 with PID 25496 (E:\WorkSpace\weiBlog\server\weiblog-md-web\target\classes started by Administrator in E:\WorkSpace\weiBlog\server)
2026-05-15 16:56:49.658 [main] INFO  com.weiyj.web.WeiblogMdWebApplication - [logStartupProfileInfo,660] - The following 1 profile is active: "dev"
2026-05-15 16:56:50.558 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - [registerRepositoriesIn,143] - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-05-15 16:56:50.634 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - [registerRepositoriesIn,211] - Finished Spring Data repository scanning in 66 ms. Found 2 JPA repository interfaces.
2026-05-15 16:56:51.230 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - [initialize,111] - Tomcat initialized with port 8080 (http)
2026-05-15 16:56:51.242 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-8080"]
2026-05-15 16:56:51.244 [main] INFO  org.apache.catalina.core.StandardService - [log,173] - Starting service [Tomcat]
2026-05-15 16:56:51.244 [main] INFO  org.apache.catalina.core.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/10.1.39]
2026-05-15 16:56:51.328 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - [log,173] - Initializing Spring embedded WebApplicationContext
2026-05-15 16:56:51.328 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,301] - Root WebApplicationContext: initialization completed in 1630 ms
2026-05-15 16:56:51.453 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - [logPersistenceUnitInformation,31] - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-05-15 16:56:51.517 [main] INFO  org.hibernate.Version - [logVersion,44] - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-05-15 16:56:51.552 [main] INFO  o.hibernate.cache.internal.RegionFactoryInitiator - [initiateService,50] - HHH000026: Second-level cache disabled
2026-05-15 16:56:51.826 [main] INFO  o.s.o.j.persistenceunit.SpringPersistenceUnitInfo - [addTransformer,87] - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-05-15 16:56:51.858 [main] INFO  com.zaxxer.hikari.HikariDataSource - [getConnection,109] - HikariPool-1 - Starting...
2026-05-15 16:56:51.994 [main] INFO  com.zaxxer.hikari.pool.HikariPool - [checkFailFast,554] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7981963f
2026-05-15 16:56:51.997 [main] INFO  com.zaxxer.hikari.HikariDataSource - [getConnection,122] - HikariPool-1 - Start completed.
2026-05-15 16:56:52.977 [main] INFO  o.h.e.t.jta.platform.internal.JtaPlatformInitiator - [initiateService,59] - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-05-15 16:56:53.042 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - [buildNativeEntityManagerFactory,437] - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-05-15 16:56:53.355 [main] INFO  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - [configure,112] - Global AuthenticationManager configured with UserDetailsService bean with name customUserDetailService
2026-05-15 16:56:53.390 [main] INFO  o.s.data.jpa.repository.query.QueryEnhancerFactory - [<clinit>,49] - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-05-15 16:56:53.628 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - [<init>,59] - Adding welcome page: URL [file:E:/WorkSpace/weiBlog/view/dist/index.html]
2026-05-15 16:56:54.095 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-8080"]
2026-05-15 16:56:54.114 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - [start,243] - Tomcat started on port 8080 (http) with context path '/'
2026-05-15 16:56:54.123 [main] INFO  com.weiyj.web.WeiblogMdWebApplication - [logStarted,56] - Started WeiblogMdWebApplication in 5.078 seconds (process running for 5.81)
2026-05-15 16:57:12.429 [http-nio-8080-exec-3] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-05-15 16:57:12.429 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - [initServletBean,532] - Initializing Servlet 'dispatcherServlet'
2026-05-15 16:57:12.430 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - [initServletBean,554] - Completed initialization in 1 ms
2026-05-15 16:57:13.124 [http-nio-8080-exec-4] INFO  org.springdoc.api.AbstractOpenApiResource - [getOpenApi,390] - Init duration for springdoc-openapi is: 224 ms
2026-05-15 17:02:02.023 [SpringApplicationShutdownHook] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - [destroy,650] - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-05-15 17:02:02.024 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - [close,349] - HikariPool-1 - Shutdown initiated...
